,ID,Tuổi,Giới tính,Ngành nghề,Tình trạng hôn nhân
8414,8415,24,Nam,Sinh viên,Khác
8415,8416,25,Nữ,Công nhân,Độc thân
8416,8417,29,Nữ,Công việc tự do,Độc thân
8417,8418,20,Nữ,Nhân viên văn phòng,Độc thân
8418,8419,21,Nam,Công việc tự do,Đã kết hôn
8419,8420,22,Nữ,Kinh doanh,Độc thân
8420,8421,23,Nữ,Kinh doanh,Đã kết hôn
8421,8422,18,Nam,Công việc tự do,Độc thân
8422,8423,21,Nữ,Công nhân,Độc thân
8423,8424,28,Nam,Công chức,Độc thân
8424,8425,29,Nam,Công nhân,Độc thân
8425,8426,27,Nữ,Công chức,Độc thân
8426,8427,30,Nam,Công chức,Độc thân
8427,8428,22,Nữ,Công nhân,Đã kết hôn
8428,8429,24,Nữ,Công chức,Độc thân
8429,8430,30,Nữ,Công chức,Độc thân
8430,8431,22,Nữ,Công chức,Độc thân
8431,8432,30,Nam,Nhân viên văn phòng,Độc thân
8432,8433,30,Nữ,Kinh doanh,Độc thân
8433,8434,18,Nữ,Công chức,Độc thân
8434,8435,28,Nữ,Kinh doanh,Độc thân
8435,8436,24,Nam,Thất nghiệp,Độc thân
8436,8437,25,Nam,Kinh doanh,Độc thân
8437,8438,30,Nữ,Thất nghiệp,Độc thân
8438,8439,24,Nam,Nhân viên văn phòng,Khác
8439,8440,28,Nam,Kinh doanh,Độc thân
8440,8441,30,Nữ,Công việc tự do,Đã kết hôn
8441,8442,21,Nữ,Sinh viên,Độc thân
8442,8443,25,Nữ,Nhân viên văn phòng,Độc thân
8443,8444,22,Nữ,Sinh viên,Độc thân
8444,8445,27,Nữ,Công việc tự do,Độc thân
8445,8446,26,Nam,Công nhân,Độc thân
8446,8447,29,Nữ,Công nhân,Độc thân
8447,8448,29,Nữ,Công chức,Độc thân
8448,8449,27,Nữ,Công nhân,Độc thân
8449,8450,22,Nữ,Nhân viên văn phòng,Đã kết hôn
8450,8451,18,Nữ,Công nhân,Đã kết hôn
8451,8452,29,Nam,Nhân viên văn phòng,Độc thân
8452,8453,26,Nữ,Nhân viên văn phòng,Độc thân
8453,8454,29,Nam,Sinh viên,Độc thân
8454,8455,22,Nữ,Công nhân,Độc thân
8455,8456,23,Nữ,Kinh doanh,Đã kết hôn
8456,8457,21,Nữ,Thất nghiệp,Độc thân
8457,8458,23,Nam,Công nhân,Độc thân
8458,8459,29,Nữ,Công nhân,Độc thân
8459,8460,25,Nữ,Công nhân,Đã kết hôn
8460,8461,20,Nữ,Công chức,Độc thân
8461,8462,22,Nữ,Kinh doanh,Độc thân
8462,8463,19,Nữ,Kinh doanh,Độc thân
8463,8464,19,Nữ,Nhân viên văn phòng,Độc thân
8464,8465,30,Nữ,Kinh doanh,Độc thân
8465,8466,24,Nam,Nhân viên văn phòng,Đã kết hôn
8466,8467,27,Nữ,Thất nghiệp,Độc thân
8467,8468,30,Nữ,Sinh viên,Đã kết hôn
8468,8469,27,Nữ,Nhân viên văn phòng,Độc thân
8469,8470,28,Nam,Công nhân,Độc thân
8470,8471,27,Nam,Công việc tự do,Đã kết hôn
8471,8472,23,Nữ,Công việc tự do,Độc thân
8472,8473,21,Nam,Công chức,Đã kết hôn
8473,8474,22,Nữ,Công nhân,Đã kết hôn
8474,8475,18,Nữ,Nhân viên văn phòng,Độc thân
8475,8476,24,Nam,Công nhân,Đã kết hôn
8476,8477,25,Nữ,Công chức,Đã kết hôn
8477,8478,26,Nam,Kinh doanh,Độc thân
8478,8479,25,Nam,Nhân viên văn phòng,Độc thân
8479,8480,22,Nam,Thất nghiệp,Độc thân
8480,8481,20,Nữ,Công nhân,Độc thân
8481,8482,27,Nữ,Kinh doanh,Độc thân
8482,8483,28,Nữ,Công chức,Độc thân
8483,8484,26,Nữ,Kinh doanh,Độc thân
8484,8485,23,Nữ,Nhân viên văn phòng,Độc thân
8485,8486,22,Nữ,Công chức,Độc thân
8486,8487,30,Nữ,Công chức,Độc thân
8487,8488,20,Nam,Công chức,Độc thân
8488,8489,23,Nữ,Sinh viên,Đã kết hôn
8489,8490,20,Nữ,Công chức,Độc thân
8490,8491,27,Nữ,Sinh viên,Độc thân
8491,8492,29,Nam,Kinh doanh,Độc thân
8492,8493,23,Nam,Thất nghiệp,Độc thân
8493,8494,21,Nam,Sinh viên,Độc thân
8494,8495,19,Nữ,Kinh doanh,Đã kết hôn
8495,8496,25,Nam,Sinh viên,Độc thân
8496,8497,21,Nam,Kinh doanh,Đã kết hôn
8497,8498,26,Nữ,Kinh doanh,Độc thân
8498,8499,24,Nữ,Thất nghiệp,Độc thân
8499,8500,29,Nữ,Công chức,Đã kết hôn
8500,8501,19,Nam,Thất nghiệp,Đã kết hôn
8501,8502,21,Nữ,Thất nghiệp,Độc thân
8502,8503,22,Nữ,Công chức,Đã kết hôn
8503,8504,20,Nữ,Kinh doanh,Độc thân
8504,8505,26,Nữ,Công chức,Đã kết hôn
8505,8506,30,Nữ,Kinh doanh,Độc thân
8506,8507,22,Nữ,Công chức,Đã kết hôn
8507,8508,19,Nam,Công việc tự do,Độc thân
8508,8509,28,Nữ,Sinh viên,Độc thân
8509,8510,20,Nam,Thất nghiệp,Độc thân
8510,8511,26,Nam,Kinh doanh,Độc thân
8511,8512,24,Nữ,Công nhân,Độc thân
8512,8513,19,Nam,Công chức,Độc thân
8513,8514,26,Nam,Công chức,Độc thân
8514,8515,21,Nam,Nhân viên văn phòng,Đã kết hôn
8515,8516,30,Nữ,Công nhân,Độc thân
8516,8517,26,Nam,Công nhân,Đã kết hôn
8517,8518,30,Nam,Thất nghiệp,Độc thân
8518,8519,19,Nam,Công việc tự do,Độc thân
8519,8520,29,Nam,Sinh viên,Độc thân
8520,8521,27,Nữ,Công việc tự do,Độc thân
8521,8522,29,Nữ,Sinh viên,Độc thân
8522,8523,21,Nam,Kinh doanh,Độc thân
8523,8524,22,Nữ,Thất nghiệp,Độc thân
8524,8525,19,Nữ,Công việc tự do,Độc thân
8525,8526,27,Nam,Nhân viên văn phòng,Độc thân
8526,8527,18,Nữ,Sinh viên,Đã kết hôn
8527,8528,24,Nữ,Công việc tự do,Đã kết hôn
8528,8529,27,Nam,Thất nghiệp,Đã kết hôn
8529,8530,18,Nam,Nhân viên văn phòng,Khác
8530,8531,28,Nữ,Thất nghiệp,Độc thân
8531,8532,28,Nữ,Công nhân,Độc thân
8532,8533,25,Nữ,Công chức,Đã kết hôn
8533,8534,20,Nữ,Kinh doanh,Độc thân
8534,8535,27,Nam,Thất nghiệp,Đã kết hôn
8535,8536,23,Nam,Kinh doanh,Độc thân
8536,8537,24,Nam,Thất nghiệp,Độc thân
8537,8538,27,Nam,Công nhân,Độc thân
8538,8539,18,Nam,Thất nghiệp,Khác
8539,8540,23,Nữ,Thất nghiệp,Đã kết hôn
8540,8541,24,Nữ,Công việc tự do,Đã kết hôn
8541,8542,23,Nam,Công chức,Độc thân
8542,8543,21,Nam,Công nhân,Độc thân
8543,8544,18,Nam,Nhân viên văn phòng,Độc thân
8544,8545,28,Nữ,Công chức,Đã kết hôn
8545,8546,26,Nữ,Sinh viên,Độc thân
8546,8547,21,Nữ,Công việc tự do,Độc thân
8547,8548,24,Nam,Công chức,Độc thân
8548,8549,24,Nam,Sinh viên,Độc thân
8549,8550,19,Nam,Công nhân,Độc thân
8550,8551,18,Nam,Thất nghiệp,Độc thân
8551,8552,25,Nam,Kinh doanh,Độc thân
8552,8553,25,Nữ,Công chức,Đã kết hôn
8553,8554,24,Nam,Công chức,Độc thân
8554,8555,25,Nữ,Sinh viên,Độc thân
8555,8556,20,Nữ,Sinh viên,Độc thân
8556,8557,28,Nữ,Kinh doanh,Khác
8557,8558,19,Nữ,Sinh viên,Độc thân
8558,8559,24,Nữ,Sinh viên,Độc thân
8559,8560,25,Nam,Công chức,Độc thân
8560,8561,18,Nam,Kinh doanh,Độc thân
8561,8562,29,Nam,Kinh doanh,Khác
8562,8563,27,Nữ,Thất nghiệp,Đã kết hôn
8563,8564,26,Nữ,Công chức,Độc thân
8564,8565,30,Nữ,Thất nghiệp,Độc thân
8565,8566,28,Nữ,Công nhân,Độc thân
8566,8567,21,Nữ,Công nhân,Độc thân
8567,8568,29,Nữ,Công chức,Đã kết hôn
8568,8569,21,Nam,Sinh viên,Độc thân
8569,8570,20,Nữ,Công việc tự do,Độc thân
8570,8571,23,Nữ,Công nhân,Đã kết hôn
8571,8572,18,Nam,Công nhân,Độc thân
8572,8573,23,Nữ,Công chức,Độc thân
8573,8574,19,Nam,Thất nghiệp,Độc thân
8574,8575,26,Nam,Công chức,Độc thân
8575,8576,19,Nam,Công việc tự do,Đã kết hôn
8576,8577,24,Nữ,Công việc tự do,Độc thân
8577,8578,29,Nam,Kinh doanh,Độc thân
8578,8579,18,Nam,Công chức,Độc thân
8579,8580,29,Nữ,Công nhân,Độc thân
8580,8581,24,Nam,Thất nghiệp,Đã kết hôn
8581,8582,22,Nữ,Thất nghiệp,Độc thân
8582,8583,25,Nữ,Nhân viên văn phòng,Đã kết hôn
8583,8584,21,Nam,Nhân viên văn phòng,Đã kết hôn
8584,8585,29,Nữ,Sinh viên,Đã kết hôn
8585,8586,27,Nữ,Công nhân,Đã kết hôn
8586,8587,24,Nam,Nhân viên văn phòng,Độc thân
8587,8588,23,Nam,Thất nghiệp,Đã kết hôn
8588,8589,22,Nam,Công nhân,Độc thân
8589,8590,21,Nam,Công chức,Độc thân
8590,8591,24,Nữ,Công nhân,Độc thân
8591,8592,29,Nam,Nhân viên văn phòng,Độc thân
8592,8593,22,Nam,Thất nghiệp,Độc thân
8593,8594,22,Nam,Công nhân,Độc thân
8594,8595,18,Nữ,Công việc tự do,Độc thân
8595,8596,19,Nữ,Sinh viên,Độc thân
8596,8597,22,Nữ,Kinh doanh,Độc thân
8597,8598,30,Nữ,Thất nghiệp,Đã kết hôn
8598,8599,20,Nữ,Nhân viên văn phòng,Độc thân
8599,8600,30,Nam,Công chức,Độc thân
8600,8601,19,Nữ,Kinh doanh,Độc thân
8601,8602,21,Nữ,Sinh viên,Độc thân
8602,8603,21,Nữ,Thất nghiệp,Độc thân
8603,8604,21,Nam,Thất nghiệp,Độc thân
8604,8605,21,Nam,Công việc tự do,Độc thân
8605,8606,20,Nữ,Công việc tự do,Độc thân
8606,8607,30,Nam,Công việc tự do,Độc thân
8607,8608,29,Nữ,Công việc tự do,Khác
8608,8609,24,Nam,Nhân viên văn phòng,Độc thân
8609,8610,26,Nam,Thất nghiệp,Đã kết hôn
8610,8611,29,Nữ,Nhân viên văn phòng,Đã kết hôn
8611,8612,22,Nam,Công nhân,Độc thân
8612,8613,21,Nữ,Công chức,Khác
8613,8614,28,Nữ,Công nhân,Đã kết hôn
8614,8615,19,Nữ,Công chức,Độc thân
8615,8616,19,Nam,Sinh viên,Độc thân
8616,8617,22,Nam,Công nhân,Độc thân
8617,8618,24,Nữ,Sinh viên,Độc thân
8618,8619,27,Nữ,Sinh viên,Độc thân
8619,8620,27,Nam,Sinh viên,Đã kết hôn
8620,8621,26,Nữ,Công việc tự do,Đã kết hôn
8621,8622,30,Nam,Kinh doanh,Độc thân
8622,8623,24,Nam,Kinh doanh,Đã kết hôn
8623,8624,22,Nam,Nhân viên văn phòng,Đã kết hôn
8624,8625,27,Nữ,Sinh viên,Độc thân
8625,8626,27,Nữ,Công việc tự do,Độc thân
8626,8627,27,Nam,Công nhân,Độc thân
8627,8628,23,Nữ,Công nhân,Đã kết hôn
8628,8629,28,Nữ,Nhân viên văn phòng,Đã kết hôn
8629,8630,29,Nam,Nhân viên văn phòng,Độc thân
8630,8631,20,Nam,Sinh viên,Độc thân
8631,8632,22,Nữ,Sinh viên,Đã kết hôn
8632,8633,25,Nam,Công nhân,Đã kết hôn
8633,8634,18,Nữ,Công nhân,Độc thân
8634,8635,29,Nam,Công nhân,Độc thân
8635,8636,18,Nam,Công nhân,Đã kết hôn
8636,8637,24,Nữ,Kinh doanh,Độc thân
8637,8638,22,Nữ,Sinh viên,Độc thân
8638,8639,22,Nữ,Sinh viên,Đã kết hôn
8639,8640,18,Nữ,Công nhân,Độc thân
8640,8641,26,Nữ,Công việc tự do,Đã kết hôn
8641,8642,18,Nam,Công nhân,Độc thân
8642,8643,22,Nam,Công chức,Độc thân
8643,8644,27,Nữ,Thất nghiệp,Độc thân
8644,8645,26,Nam,Thất nghiệp,Độc thân
8645,8646,21,Nữ,Nhân viên văn phòng,Độc thân
8646,8647,30,Nam,Công chức,Độc thân
8647,8648,25,Nam,Công việc tự do,Độc thân
8648,8649,23,Nữ,Nhân viên văn phòng,Đã kết hôn
8649,8650,28,Nữ,Thất nghiệp,Độc thân
8650,8651,20,Nữ,Công việc tự do,Độc thân
8651,8652,21,Nam,Nhân viên văn phòng,Độc thân
8652,8653,19,Nữ,Công nhân,Độc thân
8653,8654,18,Nữ,Công nhân,Độc thân
8654,8655,30,Nữ,Công việc tự do,Độc thân
8655,8656,25,Nữ,Nhân viên văn phòng,Đã kết hôn
8656,8657,18,Nữ,Kinh doanh,Độc thân
8657,8658,30,Nữ,Công việc tự do,Độc thân
8658,8659,28,Nam,Công việc tự do,Độc thân
8659,8660,18,Nam,Công chức,Độc thân
8660,8661,21,Nam,Sinh viên,Độc thân
8661,8662,27,Nam,Công việc tự do,Đã kết hôn
8662,8663,29,Nữ,Kinh doanh,Độc thân
8663,8664,27,Nữ,Công nhân,Độc thân
8664,8665,23,Nam,Nhân viên văn phòng,Độc thân
8665,8666,26,Nam,Sinh viên,Khác
8666,8667,18,Nam,Nhân viên văn phòng,Độc thân
8667,8668,24,Nữ,Công nhân,Độc thân
8668,8669,27,Nữ,Công việc tự do,Độc thân
8669,8670,28,Nữ,Công chức,Đã kết hôn
8670,8671,22,Nam,Kinh doanh,Độc thân
8671,8672,29,Nam,Sinh viên,Độc thân
8672,8673,25,Nam,Kinh doanh,Đã kết hôn
8673,8674,24,Nam,Thất nghiệp,Độc thân
8674,8675,21,Nam,Kinh doanh,Độc thân
8675,8676,21,Nữ,Kinh doanh,Độc thân
8676,8677,23,Nữ,Kinh doanh,Đã kết hôn
8677,8678,23,Nữ,Công nhân,Độc thân
8678,8679,26,Nữ,Kinh doanh,Độc thân
8679,8680,29,Nữ,Công chức,Khác
8680,8681,22,Nam,Kinh doanh,Độc thân
8681,8682,25,Nữ,Công nhân,Độc thân
8682,8683,22,Nam,Nhân viên văn phòng,Đã kết hôn
8683,8684,19,Nữ,Công nhân,Độc thân
8684,8685,23,Nam,Thất nghiệp,Độc thân
8685,8686,26,Nam,Thất nghiệp,Độc thân
8686,8687,30,Nam,Công chức,Độc thân
8687,8688,20,Nam,Công chức,Đã kết hôn
8688,8689,18,Nam,Công việc tự do,Độc thân
8689,8690,18,Nam,Công nhân,Độc thân
8690,8691,30,Nữ,Nhân viên văn phòng,Đã kết hôn
8691,8692,20,Nam,Công việc tự do,Độc thân
8692,8693,27,Nam,Công việc tự do,Độc thân
8693,8694,22,Nữ,Sinh viên,Độc thân
8694,8695,20,Nam,Kinh doanh,Độc thân
8695,8696,26,Nữ,Công việc tự do,Độc thân
8696,8697,25,Nữ,Công việc tự do,Độc thân
8697,8698,20,Nam,Công chức,Độc thân
8698,8699,26,Nam,Nhân viên văn phòng,Độc thân
8699,8700,30,Nữ,Công việc tự do,Độc thân
8700,8701,23,Nam,Thất nghiệp,Độc thân
8701,8702,30,Nữ,Nhân viên văn phòng,Độc thân
8702,8703,24,Nam,Kinh doanh,Độc thân
8703,8704,21,Nữ,Thất nghiệp,Độc thân
8704,8705,21,Nam,Công chức,Độc thân
8705,8706,29,Nam,Thất nghiệp,Độc thân
8706,8707,30,Nữ,Sinh viên,Độc thân
8707,8708,19,Nữ,Sinh viên,Độc thân
8708,8709,22,Nữ,Kinh doanh,Độc thân
8709,8710,25,Nữ,Kinh doanh,Độc thân
8710,8711,24,Nam,Thất nghiệp,Đã kết hôn
8711,8712,24,Nữ,Công chức,Đã kết hôn
8712,8713,23,Nữ,Công chức,Độc thân
8713,8714,20,Nam,Công nhân,Độc thân
8714,8715,22,Nam,Công việc tự do,Độc thân
8715,8716,30,Nữ,Công việc tự do,Đã kết hôn
8716,8717,18,Nam,Công việc tự do,Đã kết hôn
8717,8718,24,Nữ,Nhân viên văn phòng,Độc thân
8718,8719,26,Nam,Công nhân,Đã kết hôn
8719,8720,18,Nữ,Thất nghiệp,Độc thân
8720,8721,30,Nam,Công việc tự do,Độc thân
8721,8722,19,Nữ,Nhân viên văn phòng,Đã kết hôn
8722,8723,20,Nữ,Nhân viên văn phòng,Độc thân
8723,8724,20,Nam,Sinh viên,Đã kết hôn
8724,8725,25,Nam,Nhân viên văn phòng,Độc thân
8725,8726,24,Nữ,Kinh doanh,Độc thân
8726,8727,23,Nữ,Công chức,Độc thân
8727,8728,27,Nam,Nhân viên văn phòng,Độc thân
8728,8729,27,Nam,Kinh doanh,Độc thân
8729,8730,28,Nam,Kinh doanh,Độc thân
8730,8731,21,Nam,Sinh viên,Độc thân
8731,8732,26,Nam,Thất nghiệp,Độc thân
8732,8733,18,Nam,Sinh viên,Đã kết hôn
8733,8734,28,Nam,Nhân viên văn phòng,Độc thân
8734,8735,19,Nam,Sinh viên,Độc thân
8735,8736,21,Nam,Sinh viên,Độc thân
8736,8737,20,Nữ,Thất nghiệp,Độc thân
8737,8738,18,Nam,Công chức,Độc thân
8738,8739,22,Nam,Công việc tự do,Độc thân
8739,8740,24,Nữ,Nhân viên văn phòng,Độc thân
8740,8741,19,Nữ,Thất nghiệp,Độc thân
8741,8742,22,Nữ,Nhân viên văn phòng,Độc thân
8742,8743,23,Nữ,Nhân viên văn phòng,Khác
8743,8744,28,Nữ,Sinh viên,Độc thân
8744,8745,24,Nữ,Công chức,Đã kết hôn
8745,8746,18,Nam,Sinh viên,Độc thân
8746,8747,24,Nữ,Kinh doanh,Độc thân
8747,8748,21,Nữ,Công nhân,Độc thân
8748,8749,25,Nữ,Công nhân,Đã kết hôn
8749,8750,30,Nam,Thất nghiệp,Độc thân
8750,8751,21,Nữ,Công nhân,Độc thân
8751,8752,23,Nam,Thất nghiệp,Độc thân
8752,8753,26,Nữ,Công việc tự do,Độc thân
8753,8754,22,Nữ,Sinh viên,Đã kết hôn
8754,8755,29,Nam,Kinh doanh,Đã kết hôn
8755,8756,21,Nam,Kinh doanh,Đã kết hôn
8756,8757,25,Nữ,Công nhân,Độc thân
8757,8758,30,Nam,Công chức,Đã kết hôn
8758,8759,26,Nam,Công việc tự do,Độc thân
8759,8760,21,Nữ,Thất nghiệp,Độc thân
8760,8761,20,Nữ,Công việc tự do,Đã kết hôn
8761,8762,25,Nữ,Công nhân,Độc thân
8762,8763,22,Nam,Thất nghiệp,Độc thân
8763,8764,19,Nữ,Thất nghiệp,Độc thân
8764,8765,27,Nữ,Công nhân,Độc thân
8765,8766,26,Nam,Sinh viên,Độc thân
8766,8767,20,Nam,Công chức,Độc thân
8767,8768,29,Nữ,Công việc tự do,Đã kết hôn
8768,8769,19,Nam,Kinh doanh,Đã kết hôn
8769,8770,18,Nữ,Công nhân,Đã kết hôn
8770,8771,25,Nam,Sinh viên,Độc thân
8771,8772,28,Nữ,Kinh doanh,Đã kết hôn
8772,8773,20,Nam,Công việc tự do,Đã kết hôn
8773,8774,24,Nam,Công nhân,Độc thân
8774,8775,18,Nam,Thất nghiệp,Độc thân
8775,8776,18,Nam,Công chức,Độc thân
8776,8777,29,Nữ,Công nhân,Độc thân
8777,8778,26,Nam,Công chức,Độc thân
8778,8779,29,Nữ,Sinh viên,Độc thân
8779,8780,25,Nam,Sinh viên,Độc thân
8780,8781,29,Nam,Công việc tự do,Độc thân
8781,8782,30,Nữ,Công chức,Độc thân
8782,8783,20,Nam,Công nhân,Đã kết hôn
8783,8784,23,Nam,Sinh viên,Đã kết hôn
8784,8785,28,Nữ,Công nhân,Độc thân
8785,8786,20,Nam,Công việc tự do,Độc thân
8786,8787,30,Nữ,Công chức,Độc thân
8787,8788,29,Nam,Công nhân,Độc thân
8788,8789,21,Nam,Kinh doanh,Độc thân
8789,8790,18,Nam,Công nhân,Đã kết hôn
8790,8791,22,Nữ,Nhân viên văn phòng,Độc thân
8791,8792,18,Nam,Nhân viên văn phòng,Đã kết hôn
8792,8793,30,Nam,Thất nghiệp,Đã kết hôn
8793,8794,18,Nam,Công việc tự do,Độc thân
8794,8795,27,Nam,Công việc tự do,Độc thân
8795,8796,28,Nam,Công việc tự do,Độc thân
8796,8797,28,Nam,Kinh doanh,Độc thân
8797,8798,24,Nam,Công chức,Độc thân
8798,8799,29,Nam,Kinh doanh,Khác
8799,8800,23,Nam,Thất nghiệp,Đã kết hôn
8800,8801,19,Nữ,Công nhân,Đã kết hôn
8801,8802,28,Nam,Sinh viên,Độc thân
8802,8803,29,Nữ,Công chức,Độc thân
8803,8804,19,Nữ,Nhân viên văn phòng,Độc thân
8804,8805,28,Nữ,Nhân viên văn phòng,Độc thân
8805,8806,24,Nam,Thất nghiệp,Độc thân
8806,8807,18,Nữ,Nhân viên văn phòng,Độc thân
8807,8808,30,Nữ,Thất nghiệp,Độc thân
8808,8809,19,Nữ,Công nhân,Đã kết hôn
8809,8810,29,Nam,Công nhân,Đã kết hôn
8810,8811,25,Nữ,Công việc tự do,Độc thân
8811,8812,23,Nam,Sinh viên,Đã kết hôn
8812,8813,19,Nữ,Công việc tự do,Độc thân
8813,8814,24,Nữ,Công nhân,Độc thân
8814,8815,21,Nam,Kinh doanh,Đã kết hôn
8815,8816,19,Nam,Công việc tự do,Độc thân
8816,8817,29,Nữ,Công chức,Đã kết hôn
8817,8818,23,Nữ,Công nhân,Độc thân
8818,8819,28,Nữ,Công nhân,Đã kết hôn
8819,8820,26,Nam,Kinh doanh,Khác
8820,8821,28,Nam,Kinh doanh,Độc thân
8821,8822,26,Nữ,Kinh doanh,Độc thân
8822,8823,25,Nữ,Sinh viên,Độc thân
8823,8824,20,Nam,Công chức,Độc thân
8824,8825,20,Nam,Công nhân,Độc thân
8825,8826,19,Nữ,Kinh doanh,Đã kết hôn
8826,8827,22,Nam,Sinh viên,Độc thân
8827,8828,29,Nữ,Nhân viên văn phòng,Khác
8828,8829,21,Nam,Công chức,Đã kết hôn
8829,8830,24,Nữ,Thất nghiệp,Độc thân
8830,8831,21,Nữ,Thất nghiệp,Độc thân
8831,8832,26,Nữ,Nhân viên văn phòng,Độc thân
8832,8833,29,Nam,Nhân viên văn phòng,Độc thân
8833,8834,29,Nữ,Công nhân,Độc thân
8834,8835,19,Nữ,Sinh viên,Độc thân
8835,8836,28,Nam,Sinh viên,Độc thân
8836,8837,23,Nữ,Nhân viên văn phòng,Độc thân
8837,8838,24,Nữ,Công chức,Đã kết hôn
8838,8839,21,Nữ,Công việc tự do,Đã kết hôn
8839,8840,30,Nam,Nhân viên văn phòng,Độc thân
8840,8841,23,Nam,Công nhân,Độc thân
8841,8842,24,Nam,Nhân viên văn phòng,Đã kết hôn
8842,8843,21,Nam,Công chức,Khác
8843,8844,25,Nữ,Công chức,Độc thân
8844,8845,26,Nam,Nhân viên văn phòng,Độc thân
8845,8846,18,Nam,Sinh viên,Độc thân
8846,8847,24,Nam,Nhân viên văn phòng,Độc thân
8847,8848,26,Nữ,Kinh doanh,Độc thân
8848,8849,29,Nữ,Kinh doanh,Độc thân
8849,8850,27,Nữ,Công việc tự do,Độc thân
8850,8851,22,Nam,Công nhân,Độc thân
8851,8852,29,Nữ,Công nhân,Độc thân
8852,8853,19,Nữ,Thất nghiệp,Độc thân
8853,8854,27,Nam,Sinh viên,Đã kết hôn
8854,8855,23,Nữ,Công nhân,Độc thân
8855,8856,29,Nam,Công việc tự do,Khác
8856,8857,29,Nam,Kinh doanh,Độc thân
8857,8858,24,Nữ,Sinh viên,Độc thân
8858,8859,19,Nam,Công chức,Độc thân
8859,8860,19,Nam,Kinh doanh,Độc thân
8860,8861,27,Nam,Công việc tự do,Độc thân
8861,8862,29,Nam,Sinh viên,Độc thân
8862,8863,27,Nam,Nhân viên văn phòng,Đã kết hôn
8863,8864,18,Nam,Công nhân,Đã kết hôn
8864,8865,21,Nữ,Công việc tự do,Độc thân
8865,8866,24,Nam,Sinh viên,Đã kết hôn
8866,8867,26,Nam,Kinh doanh,Độc thân
8867,8868,20,Nam,Sinh viên,Độc thân
8868,8869,29,Nam,Nhân viên văn phòng,Độc thân
8869,8870,28,Nữ,Công việc tự do,Độc thân
8870,8871,24,Nữ,Sinh viên,Độc thân
8871,8872,24,Nam,Công chức,Độc thân
8872,8873,24,Nữ,Công việc tự do,Độc thân
8873,8874,19,Nam,Công việc tự do,Độc thân
8874,8875,23,Nam,Kinh doanh,Độc thân
8875,8876,19,Nam,Thất nghiệp,Độc thân
8876,8877,23,Nam,Công nhân,Độc thân
8877,8878,30,Nữ,Thất nghiệp,Độc thân
8878,8879,27,Nữ,Công chức,Đã kết hôn
8879,8880,20,Nam,Nhân viên văn phòng,Độc thân
8880,8881,19,Nam,Sinh viên,Độc thân
8881,8882,29,Nữ,Thất nghiệp,Độc thân
8882,8883,23,Nữ,Công nhân,Đã kết hôn
8883,8884,19,Nam,Kinh doanh,Độc thân
8884,8885,22,Nữ,Công nhân,Độc thân
8885,8886,19,Nam,Công việc tự do,Độc thân
8886,8887,20,Nữ,Công việc tự do,Khác
8887,8888,20,Nữ,Nhân viên văn phòng,Độc thân
8888,8889,23,Nữ,Công chức,Độc thân
8889,8890,23,Nữ,Sinh viên,Độc thân
8890,8891,27,Nam,Sinh viên,Độc thân
8891,8892,20,Nam,Kinh doanh,Độc thân
8892,8893,20,Nữ,Nhân viên văn phòng,Đã kết hôn
8893,8894,30,Nam,Sinh viên,Độc thân
8894,8895,29,Nữ,Công chức,Độc thân
8895,8896,30,Nữ,Công việc tự do,Độc thân
8896,8897,18,Nam,Nhân viên văn phòng,Độc thân
8897,8898,24,Nam,Công nhân,Độc thân
8898,8899,30,Nam,Thất nghiệp,Độc thân
8899,8900,25,Nữ,Thất nghiệp,Độc thân
8900,8901,19,Nam,Nhân viên văn phòng,Độc thân
8901,8902,21,Nam,Nhân viên văn phòng,Độc thân
8902,8903,27,Nam,Công chức,Đã kết hôn
8903,8904,24,Nam,Công chức,Độc thân
8904,8905,25,Nữ,Sinh viên,Đã kết hôn
8905,8906,18,Nữ,Thất nghiệp,Độc thân
8906,8907,21,Nữ,Kinh doanh,Độc thân
8907,8908,23,Nữ,Kinh doanh,Độc thân
8908,8909,20,Nữ,Công chức,Độc thân
8909,8910,22,Nữ,Sinh viên,Độc thân
8910,8911,27,Nữ,Sinh viên,Đã kết hôn
8911,8912,26,Nam,Sinh viên,Khác
8912,8913,28,Nữ,Công chức,Độc thân
8913,8914,30,Nữ,Kinh doanh,Đã kết hôn
8914,8915,20,Nữ,Sinh viên,Độc thân
8915,8916,22,Nữ,Công chức,Đã kết hôn
8916,8917,25,Nam,Công nhân,Độc thân
8917,8918,23,Nữ,Công nhân,Đã kết hôn
8918,8919,21,Nữ,Công việc tự do,Độc thân
8919,8920,25,Nam,Công nhân,Đã kết hôn
8920,8921,28,Nữ,Nhân viên văn phòng,Độc thân
8921,8922,20,Nữ,Công việc tự do,Độc thân
8922,8923,20,Nữ,Công nhân,Độc thân
8923,8924,21,Nữ,Nhân viên văn phòng,Đã kết hôn
8924,8925,26,Nữ,Công nhân,Độc thân
8925,8926,22,Nữ,Công chức,Độc thân
8926,8927,25,Nữ,Thất nghiệp,Độc thân
8927,8928,23,Nam,Nhân viên văn phòng,Đã kết hôn
8928,8929,20,Nam,Sinh viên,Độc thân
8929,8930,25,Nữ,Công chức,Độc thân
8930,8931,29,Nam,Thất nghiệp,Đã kết hôn
8931,8932,26,Nữ,Nhân viên văn phòng,Độc thân
8932,8933,25,Nam,Công chức,Độc thân
