id,booking_code,customer_id,vehicle_id,scheduled_at,status,service_amount,reward_point_earned,reward_point_redeemed,promotion_id,hour_of_day,day_of_week,day_name,tier_rule_id,tier_code,wash_count,lifetime_spend
1810,FK250118006401182,149,189,1737183900,COMPLETED,80000.00,8,0,,14,7,Saturday,3,GOLD,41,2870000.00
1242,FK250118002400320,109,149,1737187620,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,13,640000.00
2781,FK250118013301698,218,258,1737191400,COMPLETED,80000.00,8,0,,16,7,Saturday,4,PLATINUM,45,3200000.00
2920,FK250118013802533,223,263,1737197040,COMPLETED,80000.00,8,0,,17,7,Saturday,2,SILVER,23,1320000.00
3082,FK250118014800290,233,273,1737200520,CONFIRMED,30000.00,0,0,,18,7,Saturday,1,MEMBER,3,160000.00
2939,FK250118013901490,224,264,1737201120,COMPLETED,50000.00,5,0,,18,7,Saturday,3,GOLD,30,1970000.00
912,FK250118000100966,86,126,1737204180,CANCELLED,30000.00,0,0,,19,7,Saturday,2,SILVER,9,500000.00
1472,FK250118004101315,126,166,1737206280,COMPLETED,30000.00,3,0,,20,7,Saturday,2,SILVER,11,550000.00
3890,FK250118020300782,288,328,1737206940,COMPLETED,50000.00,5,0,,20,7,Saturday,2,SILVER,19,1110000.00
3276,FK250118016201169,247,287,1737211440,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,14,720000.00
2782,FK250118013301733,218,258,1737223500,CANCELLED,50000.00,0,0,,1,1,Sunday,4,PLATINUM,45,3200000.00
2221,FK250118009700111,182,222,1737224520,COMPLETED,30000.00,3,0,,1,1,Sunday,1,MEMBER,8,380000.00
1094,FK250119001303830,98,138,1737269400,COMPLETED,50000.00,5,0,,13,1,Sunday,3,GOLD,38,2690000.00
3807,FK250119019600110,281,321,1737277560,COMPLETED,30000.00,3,0,,16,1,Sunday,1,MEMBER,4,140000.00
2370,FK250119010501536,190,230,1737294660,CANCELLED,50000.00,0,0,,20,1,Sunday,2,SILVER,12,560000.00
1202,FK250119002101585,106,146,1737299460,COMPLETED,50000.00,5,0,,22,1,Sunday,3,GOLD,25,1610000.00
3170,FK250119015401143,239,279,1737301800,COMPLETED,80000.00,8,0,,22,1,Sunday,2,SILVER,11,680000.00
2516,FK250119011401765,199,239,1737308160,COMPLETED,80000.00,8,0,,0,2,Monday,3,GOLD,26,1530000.00
2351,FK250119010401689,189,229,1737311760,COMPLETED,50000.00,5,0,,1,2,Monday,2,SILVER,17,1130000.00
3693,FK250120018900752,274,314,1737377580,COMPLETED,50000.00,5,0,,19,2,Monday,3,GOLD,28,1910000.00
1291,FK250122002900826,114,154,1737534060,COMPLETED,30000.00,3,0,,15,4,Wednesday,1,MEMBER,7,400000.00
3571,FK250122018201632,267,307,1737535860,COMPLETED,80000.00,8,0,,15,4,Wednesday,4,PLATINUM,45,3150000.00
2940,FK250122013901540,224,264,1737536580,COMPLETED,80000.00,8,0,,16,4,Wednesday,3,GOLD,30,1970000.00
2232,FK250122009800276,183,223,1737543240,COMPLETED,50000.00,5,0,,17,4,Wednesday,1,MEMBER,9,470000.00
1225,FK250122002300193,108,148,1737544020,COMPLETED,80000.00,8,0,,18,4,Wednesday,2,SILVER,12,630000.00
2713,FK250122012700160,212,252,1737545220,COMPLETED,50000.00,5,0,,18,4,Wednesday,1,MEMBER,7,340000.00
3458,FK250123017400536,259,299,1737645360,COMPLETED,50000.00,5,0,,22,5,Thursday,3,GOLD,24,1500000.00
1636,FK250123005501914,140,180,1737649320,COMPLETED,80000.00,8,0,,23,5,Thursday,3,GOLD,34,2380000.00
2687,FK250124012400348,209,249,1737724620,COMPLETED,50000.00,5,0,,20,6,Friday,1,MEMBER,2,100000.00
3285,FK250125016300384,248,288,1737786120,COMPLETED,30000.00,3,0,,13,7,Saturday,1,MEMBER,7,290000.00
1454,FK250125004000910,125,165,1737787620,COMPLETED,50000.00,5,0,,13,7,Saturday,1,MEMBER,10,490000.00
2889,FK250125013604842,221,261,1737795240,COMPLETED,80000.00,8,0,,15,7,Saturday,3,GOLD,41,2960000.00
3788,FK250125019303445,278,318,1737799440,COMPLETED,50000.00,5,0,,17,7,Saturday,3,GOLD,41,2800000.00
2783,FK250125013301890,218,258,1737804720,COMPLETED,80000.00,8,0,,18,7,Saturday,4,PLATINUM,45,3200000.00
1335,FK250125003300551,118,158,1737807540,COMPLETED,30000.00,3,0,,19,7,Saturday,2,SILVER,10,540000.00
1437,FK250125003900014,124,164,1737808800,COMPLETED,50000.00,5,0,,19,7,Saturday,1,MEMBER,5,190000.00
2196,FK250125009400413,179,219,1737810120,COMPLETED,50000.00,5,0,,20,7,Saturday,1,MEMBER,9,480000.00
3485,FK250125017500654,260,300,1737812280,COMPLETED,30000.00,3,0,,20,7,Saturday,2,SILVER,10,520000.00
3523,FK250125017801536,263,303,1737815580,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,18,1070000.00
2972,FK250125014001224,225,265,1737817140,CANCELLED,30000.00,0,0,,21,7,Saturday,1,MEMBER,10,460000.00
937,FK250125000400769,89,129,1737817980,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,15,700000.00
1697,FK250125005801259,143,183,1737826740,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,24,1460000.00
2561,FK250125011601848,201,241,1737827040,COMPLETED,50000.00,5,0,,0,1,Sunday,3,GOLD,40,2960000.00
1107,FK250125001500492,100,140,1737827940,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,20,1320000.00
3834,FK250125019801577,283,323,1737829980,COMPLETED,50000.00,5,0,,1,1,Sunday,2,SILVER,11,530000.00
2003,FK250126007901386,164,204,1737873180,COMPLETED,30000.00,3,0,,13,1,Sunday,2,SILVER,14,660000.00
1637,FK250126005502078,140,180,1737876900,COMPLETED,50000.00,5,0,,14,1,Sunday,3,GOLD,34,2380000.00
2817,FK250126013400392,219,259,1737883740,COMPLETED,80000.00,8,0,,16,1,Sunday,2,SILVER,19,1220000.00
3874,FK250126020001089,285,325,1737914400,COMPLETED,30000.00,3,0,,1,2,Monday,2,SILVER,11,510000.00
2159,FK250127009201452,177,217,1737994320,COMPLETED,80000.00,8,0,,23,2,Monday,2,SILVER,24,1490000.00
2388,FK250128010700440,192,232,1738057860,COMPLETED,80000.00,8,0,,16,3,Tuesday,3,GOLD,27,1720000.00
3694,FK250128018900885,274,314,1738071060,COMPLETED,80000.00,8,0,,20,3,Tuesday,3,GOLD,28,1910000.00
1897,FK250129006801556,153,193,1738139400,COMPLETED,30000.00,3,0,,15,4,Wednesday,2,SILVER,19,1110000.00
1956,FK250129007500845,160,200,1738148100,CANCELLED,80000.00,0,0,,17,4,Wednesday,1,MEMBER,9,420000.00
3144,FK250129015202863,237,277,1738162380,COMPLETED,80000.00,8,0,,21,4,Wednesday,3,GOLD,25,1540000.00
2675,FK250130012200356,207,247,1738225560,CANCELLED,30000.00,0,0,,15,5,Thursday,1,MEMBER,2,80000.00
984,FK250130000900310,94,134,1738244760,COMPLETED,50000.00,5,0,,20,5,Thursday,1,MEMBER,8,420000.00
2941,FK250131013901636,224,264,1738312260,CANCELLED,80000.00,0,0,,15,6,Friday,3,GOLD,30,1970000.00
1132,FK250131001600175,101,141,1738334220,COMPLETED,30000.00,3,0,,21,6,Friday,1,MEMBER,4,160000.00
3789,FK250201019303557,278,318,1738394640,COMPLETED,80000.00,8,0,,14,7,Saturday,3,GOLD,41,2800000.00
1662,FK250201005600548,141,181,1738395780,COMPLETED,80000.00,8,0,,14,7,Saturday,2,SILVER,22,1380000.00
1095,FK250201001303915,98,138,1738399860,COMPLETED,80000.00,8,0,,15,7,Saturday,3,GOLD,38,2690000.00
1108,FK250201001500511,100,140,1738399860,COMPLETED,80000.00,8,0,,15,7,Saturday,2,SILVER,20,1320000.00
992,FK250201001000340,95,135,1738400220,COMPLETED,30000.00,3,0,,15,7,Saturday,2,SILVER,13,760000.00
3572,FK250201018201762,267,307,1738402440,COMPLETED,80000.00,8,0,,16,7,Saturday,4,PLATINUM,45,3150000.00
2562,FK250201011601942,201,241,1738403880,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,40,2960000.00
2262,FK250201010001314,185,225,1738404900,COMPLETED,50000.00,5,0,,17,7,Saturday,2,SILVER,13,710000.00
3891,FK250201020300815,288,328,1738405800,PENDING,80000.00,0,0,,17,7,Saturday,2,SILVER,19,1110000.00
3459,FK250201017400634,259,299,1738410360,COMPLETED,80000.00,8,0,,18,7,Saturday,3,GOLD,24,1500000.00
3684,FK250201018801248,273,313,1738417740,COMPLETED,50000.00,5,0,,20,7,Saturday,2,SILVER,13,680000.00
2563,FK250201011602097,201,241,1738419180,COMPLETED,80000.00,8,0,,21,7,Saturday,3,GOLD,40,2960000.00
3880,FK250201020100243,286,326,1738422060,CONFIRMED,30000.00,0,0,,22,7,Saturday,1,MEMBER,1,30000.00
2274,FK250201010100735,186,226,1738424040,COMPLETED,80000.00,8,0,,22,7,Saturday,2,SILVER,11,510000.00
2784,FK250201013301920,218,258,1738426020,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,45,3200000.00
1203,FK250201002101613,106,146,1738431120,COMPLETED,50000.00,5,0,,0,1,Sunday,3,GOLD,25,1610000.00
1740,FK250201006101363,146,186,1738431540,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,25,1560000.00
1811,FK250201006401293,149,189,1738436160,COMPLETED,50000.00,5,0,,1,1,Sunday,3,GOLD,41,2870000.00
1096,FK250201001304062,98,138,1738436340,COMPLETED,80000.00,8,0,,1,1,Sunday,3,GOLD,38,2690000.00
1638,FK250202005502127,140,180,1738476480,COMPLETED,50000.00,5,0,,13,1,Sunday,3,GOLD,34,2380000.00
1549,FK250202004900185,134,174,1738480620,COMPLETED,50000.00,5,0,,14,1,Sunday,1,MEMBER,4,140000.00
1812,FK250202006401393,149,189,1738492080,COMPLETED,80000.00,8,0,,17,1,Sunday,3,GOLD,41,2870000.00
3503,FK250202017700384,262,302,1738510920,COMPLETED,30000.00,3,0,,22,1,Sunday,1,MEMBER,5,240000.00
2818,FK250202013400477,219,259,1738521900,COMPLETED,80000.00,8,0,,1,2,Monday,2,SILVER,19,1220000.00
948,FK250203000500163,90,130,1738586640,COMPLETED,30000.00,3,0,,19,2,Monday,1,MEMBER,4,140000.00
3721,FK250203019000077,275,315,1738599420,COMPLETED,50000.00,5,0,,23,2,Monday,1,MEMBER,2,100000.00
1758,FK250203006200188,147,187,1738609080,COMPLETED,30000.00,3,0,,1,3,Tuesday,1,MEMBER,3,90000.00
2197,FK250204009400584,179,219,1738657740,COMPLETED,50000.00,5,0,,15,3,Tuesday,1,MEMBER,9,480000.00
2417,FK250204010800445,193,233,1738669440,COMPLETED,50000.00,5,0,,18,3,Tuesday,2,SILVER,12,530000.00
2138,FK250205009000085,175,215,1738750560,PENDING,30000.00,0,0,,17,4,Wednesday,1,MEMBER,1,30000.00
2921,FK250205013802630,223,263,1738766520,COMPLETED,30000.00,3,0,,21,4,Wednesday,2,SILVER,23,1320000.00
3573,FK250205018201821,267,307,1738775340,COMPLETED,80000.00,8,0,,0,5,Thursday,4,PLATINUM,45,3150000.00
1898,FK250207006801638,153,193,1738928400,COMPLETED,50000.00,5,0,,18,6,Friday,2,SILVER,19,1110000.00
971,FK250208000700158,92,132,1738995060,COMPLETED,50000.00,5,0,,13,7,Saturday,1,MEMBER,3,160000.00
3695,FK250208018900916,274,314,1738999620,PENDING,80000.00,0,0,,14,7,Saturday,3,GOLD,28,1910000.00
3260,FK250208016101394,246,286,1739001240,CANCELLED,80000.00,0,0,,14,7,Saturday,2,SILVER,14,890000.00
2517,FK250208011401881,199,239,1739003640,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,26,1530000.00
3171,FK250208015401280,239,279,1739005260,COMPLETED,30000.00,3,0,,16,7,Saturday,2,SILVER,11,680000.00
2352,FK250208010401783,189,229,1739005320,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,17,1130000.00
1663,FK250208005600632,141,181,1739007780,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,22,1380000.00
1682,FK250208005700136,142,182,1739008620,COMPLETED,30000.00,3,0,,16,7,Saturday,1,MEMBER,3,110000.00
1336,FK250208003300695,118,158,1739015280,CANCELLED,50000.00,0,0,,18,7,Saturday,2,SILVER,10,540000.00
2535,FK250208011500720,200,240,1739024700,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,12,500000.00
1973,FK250208007700527,162,202,1739028060,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,12,640000.00
2564,FK250208011602186,201,241,1739031540,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,40,2960000.00
3835,FK250208019801666,283,323,1739036100,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,11,530000.00
2785,FK250208013302012,218,258,1739038080,COMPLETED,80000.00,8,0,,1,1,Sunday,4,PLATINUM,45,3200000.00
1639,FK250208005502262,140,180,1739040060,COMPLETED,80000.00,8,0,,1,1,Sunday,3,GOLD,34,2380000.00
1243,FK250209002400415,109,149,1739090400,COMPLETED,50000.00,5,0,,15,1,Sunday,2,SILVER,13,640000.00
3790,FK250209019303611,278,318,1739092080,COMPLETED,80000.00,8,0,,16,1,Sunday,3,GOLD,41,2800000.00
1813,FK250209006401453,149,189,1739094960,COMPLETED,80000.00,8,0,,16,1,Sunday,3,GOLD,41,2870000.00
938,FK250209000400888,89,129,1739095260,COMPLETED,50000.00,5,0,,17,1,Sunday,2,SILVER,15,700000.00
3524,FK250209017801686,263,303,1739106360,COMPLETED,30000.00,3,0,,20,1,Sunday,2,SILVER,18,1070000.00
2714,FK250210012700231,212,252,1739179620,COMPLETED,50000.00,5,0,,16,2,Monday,1,MEMBER,7,340000.00
1698,FK250210005801350,143,183,1739191440,PENDING,30000.00,0,0,,19,2,Monday,2,SILVER,24,1460000.00
1097,FK250210001304138,98,138,1739210280,COMPLETED,50000.00,5,0,,0,3,Tuesday,3,GOLD,38,2690000.00
3696,FK250211018901034,274,314,1739288400,COMPLETED,80000.00,8,0,,22,3,Tuesday,3,GOLD,28,1910000.00
2076,FK250211008500111,170,210,1739295720,CANCELLED,30000.00,0,0,,0,4,Wednesday,1,MEMBER,1,30000.00
2922,FK250212013802732,223,263,1739352660,COMPLETED,50000.00,5,0,,16,4,Wednesday,2,SILVER,23,1320000.00
1204,FK250213002101778,106,146,1739440200,COMPLETED,80000.00,8,0,,16,5,Thursday,3,GOLD,25,1610000.00
2565,FK250214011602272,201,241,1739528400,COMPLETED,80000.00,8,0,,17,6,Friday,3,GOLD,40,2960000.00
2943,FK250214013901855,224,264,1739550960,COMPLETED,50000.00,5,0,,23,6,Friday,3,GOLD,30,1970000.00
1814,FK250215006401551,149,189,1739599500,COMPLETED,80000.00,8,0,,13,7,Saturday,3,GOLD,41,2870000.00
3685,FK250215018801396,273,313,1739599920,COMPLETED,80000.00,8,0,,13,7,Saturday,2,SILVER,13,680000.00
1945,FK250215007300271,158,198,1739601780,COMPLETED,30000.00,3,0,,13,7,Saturday,1,MEMBER,3,110000.00
3574,FK250215018201924,267,307,1739603100,COMPLETED,80000.00,8,0,,14,7,Saturday,4,PLATINUM,45,3150000.00
3460,FK250215017400729,259,299,1739604180,COMPLETED,80000.00,8,0,,14,7,Saturday,3,GOLD,24,1500000.00
1640,FK250215005502325,140,180,1739604900,CANCELLED,80000.00,0,0,,14,7,Saturday,3,GOLD,34,2380000.00
2263,FK250215010001476,185,225,1739610240,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,13,710000.00
3486,FK250215017500749,260,300,1739613480,COMPLETED,30000.00,3,0,,16,7,Saturday,2,SILVER,10,520000.00
2726,FK250215012800472,213,253,1739620080,COMPLETED,30000.00,3,0,,18,7,Saturday,1,MEMBER,4,140000.00
3892,FK250215020300985,288,328,1739621340,COMPLETED,50000.00,5,0,,19,7,Saturday,2,SILVER,19,1110000.00
2371,FK250215010501695,190,230,1739628900,COMPLETED,30000.00,3,0,,21,7,Saturday,2,SILVER,12,560000.00
2942,FK250215013901778,224,264,1739635320,COMPLETED,30000.00,3,0,,23,7,Saturday,3,GOLD,30,1970000.00
1390,FK250215003600118,121,161,1739637780,COMPLETED,30000.00,3,0,,23,7,Saturday,1,MEMBER,3,160000.00
2389,FK250215010700557,192,232,1739639580,COMPLETED,50000.00,5,0,,0,1,Sunday,3,GOLD,27,1720000.00
3697,FK250215018901148,274,314,1739640540,CANCELLED,80000.00,0,0,,0,1,Sunday,3,GOLD,28,1910000.00
2160,FK250215009201585,177,217,1739643000,COMPLETED,30000.00,3,0,,1,1,Sunday,2,SILVER,24,1490000.00
1899,FK250215006801739,153,193,1739644500,COMPLETED,80000.00,8,0,,1,1,Sunday,2,SILVER,19,1110000.00
2222,FK250216009700261,182,222,1739692860,COMPLETED,80000.00,8,0,,15,1,Sunday,1,MEMBER,8,380000.00
2786,FK250217013302124,218,258,1739785500,COMPLETED,80000.00,8,0,,16,2,Monday,4,PLATINUM,45,3200000.00
2518,FK250217011401951,199,239,1739798760,COMPLETED,50000.00,5,0,,20,2,Monday,3,GOLD,26,1530000.00
993,FK250217001000477,95,135,1739803020,COMPLETED,50000.00,5,0,,21,2,Monday,2,SILVER,13,760000.00
1455,FK250218004001071,125,165,1739864880,CANCELLED,50000.00,0,0,,14,3,Tuesday,1,MEMBER,10,490000.00
979,FK250218000800430,93,133,1739875860,CANCELLED,30000.00,0,0,,17,3,Tuesday,1,MEMBER,4,160000.00
1262,FK250218002500798,110,150,1739894580,COMPLETED,50000.00,5,0,,23,3,Tuesday,2,SILVER,12,540000.00
3277,FK250218016201249,247,287,1739902140,COMPLETED,50000.00,5,0,,1,4,Wednesday,2,SILVER,14,720000.00
3791,FK250219019303756,278,318,1739948460,COMPLETED,80000.00,8,0,,14,4,Wednesday,3,GOLD,41,2800000.00
1217,FK250220002200030,107,147,1740040080,CANCELLED,30000.00,0,0,,15,5,Thursday,1,MEMBER,2,80000.00
3698,FK250220018901252,274,314,1740044280,CANCELLED,80000.00,0,0,,16,5,Thursday,3,GOLD,28,1910000.00
1272,FK250220002600145,111,151,1740074820,COMPLETED,30000.00,3,0,,1,6,Friday,1,MEMBER,2,60000.00
1741,FK250221006101411,146,186,1740162660,COMPLETED,80000.00,8,0,,1,7,Saturday,3,GOLD,25,1560000.00
913,FK250222000101013,86,126,1740204600,CONFIRMED,50000.00,0,0,,13,7,Saturday,2,SILVER,9,500000.00
2198,FK250222009400653,179,219,1740209100,COMPLETED,50000.00,5,0,,14,7,Saturday,1,MEMBER,9,480000.00
3286,FK250222016300479,248,288,1740214920,COMPLETED,50000.00,5,0,,16,7,Saturday,1,MEMBER,7,290000.00
3261,FK250222016101427,246,286,1740216480,COMPLETED,80000.00,8,0,,16,7,Saturday,2,SILVER,14,890000.00
1815,FK250222006401641,149,189,1740218160,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,41,2870000.00
2004,FK250222007901450,164,204,1740220380,COMPLETED,30000.00,3,0,,17,7,Saturday,2,SILVER,14,660000.00
3801,FK250222019500139,280,320,1740227820,COMPLETED,30000.00,3,0,,19,7,Saturday,1,MEMBER,3,130000.00
2923,FK250222013802860,223,263,1740231840,COMPLETED,80000.00,8,0,,20,7,Saturday,2,SILVER,23,1320000.00
3808,FK250222019600218,281,321,1740233520,COMPLETED,30000.00,3,0,,21,7,Saturday,1,MEMBER,4,140000.00
1205,FK250222002101831,106,146,1740233640,CANCELLED,80000.00,0,0,,21,7,Saturday,3,GOLD,25,1610000.00
1109,FK250222001500688,100,140,1740236760,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,20,1320000.00
3575,FK250222018202081,267,307,1740240900,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,45,3150000.00
2819,FK250222013400583,219,259,1740243840,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,19,1220000.00
3178,FK250222015500234,240,280,1740244200,PENDING,80000.00,0,0,,0,1,Sunday,1,MEMBER,1,80000.00
2944,FK250222013901911,224,264,1740245580,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,30,1970000.00
1226,FK250222002300288,108,148,1740246600,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,12,630000.00
2353,FK250222010401837,189,229,1740246600,COMPLETED,80000.00,8,0,,0,1,Sunday,2,SILVER,17,1130000.00
2787,FK250222013302242,218,258,1740249180,COMPLETED,80000.00,8,0,,1,1,Sunday,4,PLATINUM,45,3200000.00
3525,FK250222017801799,263,303,1740249240,COMPLETED,80000.00,8,0,,1,1,Sunday,2,SILVER,18,1070000.00
1974,FK250223007700658,162,202,1740294600,COMPLETED,80000.00,8,0,,14,1,Sunday,2,SILVER,12,640000.00
1641,FK250223005502468,140,180,1740297000,CANCELLED,50000.00,0,0,,14,1,Sunday,3,GOLD,34,2380000.00
1699,FK250223005801433,143,183,1740334020,COMPLETED,50000.00,5,0,,1,2,Monday,2,SILVER,24,1460000.00
1244,FK250224002400556,109,149,1740411120,COMPLETED,50000.00,5,0,,22,2,Monday,2,SILVER,13,640000.00
2519,FK250224011402046,199,239,1740411840,COMPLETED,80000.00,8,0,,22,2,Monday,3,GOLD,26,1530000.00
3576,FK250225018202117,267,307,1740467100,COMPLETED,80000.00,8,0,,14,3,Tuesday,4,PLATINUM,45,3150000.00
2233,FK250225009800363,183,223,1740471720,COMPLETED,50000.00,5,0,,15,3,Tuesday,1,MEMBER,9,470000.00
3893,FK250225020301058,288,328,1740483900,COMPLETED,50000.00,5,0,,18,3,Tuesday,2,SILVER,19,1110000.00
3548,FK250225018000210,265,305,1740509580,CANCELLED,30000.00,0,0,,1,4,Wednesday,1,MEMBER,2,80000.00
1957,FK250226007500946,160,200,1740578760,COMPLETED,30000.00,3,0,,21,4,Wednesday,1,MEMBER,9,420000.00
3699,FK250226018901341,274,314,1740590760,CONFIRMED,50000.00,0,0,,0,5,Thursday,3,GOLD,28,1910000.00
1816,FK250226006401754,149,189,1740590940,COMPLETED,80000.00,8,0,,0,5,Thursday,3,GOLD,41,2870000.00
2143,FK250227009100365,176,216,1740639240,COMPLETED,30000.00,3,0,,13,5,Thursday,1,MEMBER,4,120000.00
2715,FK250227012700343,212,252,1740653760,COMPLETED,30000.00,3,0,,17,5,Thursday,1,MEMBER,7,340000.00
3461,FK250227017400812,259,299,1740673020,COMPLETED,80000.00,8,0,,23,5,Thursday,3,GOLD,24,1500000.00
2418,FK250228010800523,193,233,1740731160,PENDING,30000.00,0,0,,15,6,Friday,2,SILVER,12,530000.00
3793,FK250228019303928,278,318,1740735300,COMPLETED,80000.00,8,0,,16,6,Friday,3,GOLD,41,2800000.00
1110,FK250228001500713,100,140,1740760800,CANCELLED,50000.00,0,0,,23,6,Friday,2,SILVER,20,1320000.00
2219,FK250228009600550,181,221,1740768420,CANCELLED,30000.00,0,0,,1,7,Saturday,1,MEMBER,3,130000.00
1292,FK250301002900918,114,154,1740813480,COMPLETED,50000.00,5,0,,14,7,Saturday,1,MEMBER,7,400000.00
3577,FK250301018202210,267,307,1740816300,COMPLETED,80000.00,8,0,,15,7,Saturday,4,PLATINUM,45,3150000.00
2354,FK250301010401947,189,229,1740816900,COMPLETED,80000.00,8,0,,15,7,Saturday,2,SILVER,17,1130000.00
1664,FK250301005600756,141,181,1740823020,COMPLETED,30000.00,3,0,,16,7,Saturday,2,SILVER,22,1380000.00
3792,FK250301019303849,278,318,1740832440,COMPLETED,80000.00,8,0,,19,7,Saturday,3,GOLD,41,2800000.00
3700,FK250301018901436,274,314,1740833520,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,28,1910000.00
1337,FK250301003300731,118,158,1740838500,COMPLETED,80000.00,8,0,,21,7,Saturday,2,SILVER,10,540000.00
2973,FK250301014001338,225,265,1740840180,CANCELLED,30000.00,0,0,,21,7,Saturday,1,MEMBER,10,460000.00
2566,FK250301011602320,201,241,1740845160,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,40,2960000.00
3875,FK250301020001152,285,325,1740847740,COMPLETED,30000.00,3,0,,23,7,Saturday,2,SILVER,11,510000.00
2536,FK250301011500897,200,240,1740848820,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,12,500000.00
2788,FK250301013302331,218,258,1740850140,COMPLETED,50000.00,5,0,,0,1,Sunday,4,PLATINUM,45,3200000.00
1297,FK250301003000492,115,155,1740854700,COMPLETED,80000.00,8,0,,1,1,Sunday,1,MEMBER,4,170000.00
1102,FK250302001400421,99,139,1740910920,COMPLETED,30000.00,3,0,,17,1,Sunday,1,MEMBER,5,190000.00
1817,FK250302006401880,149,189,1740922020,COMPLETED,80000.00,8,0,,20,1,Sunday,3,GOLD,41,2870000.00
985,FK250302000900443,94,134,1740937020,COMPLETED,30000.00,3,0,,0,2,Monday,1,MEMBER,8,420000.00
2924,FK250303013802987,223,263,1740993120,COMPLETED,30000.00,3,0,,16,2,Monday,2,SILVER,23,1320000.00
2161,FK250303009201682,177,217,1740995340,PENDING,50000.00,0,0,,16,2,Monday,2,SILVER,24,1490000.00
2275,FK250303010100863,186,226,1741010280,COMPLETED,50000.00,5,0,,20,2,Monday,2,SILVER,11,510000.00
1642,FK250303005502591,140,180,1741020420,COMPLETED,80000.00,8,0,,23,2,Monday,3,GOLD,34,2380000.00
2945,FK250303013902076,224,264,1741026960,COMPLETED,80000.00,8,0,,1,3,Tuesday,3,GOLD,30,1970000.00
2390,FK250305010700639,192,232,1741162260,COMPLETED,80000.00,8,0,,15,4,Wednesday,3,GOLD,27,1720000.00
2567,FK250305011602488,201,241,1741162980,CANCELLED,80000.00,0,0,,15,4,Wednesday,3,GOLD,40,2960000.00
2820,FK250305013400694,219,259,1741177620,COMPLETED,50000.00,5,0,,19,4,Wednesday,2,SILVER,19,1220000.00
2264,FK250305010001596,185,225,1741180860,COMPLETED,50000.00,5,0,,20,4,Wednesday,2,SILVER,13,710000.00
3278,FK250306016201329,247,287,1741246800,COMPLETED,50000.00,5,0,,14,5,Thursday,2,SILVER,14,720000.00
3172,FK250306015401383,239,279,1741247160,PENDING,30000.00,0,0,,14,5,Thursday,2,SILVER,11,680000.00
1726,FK250306006000233,145,185,1741247460,COMPLETED,50000.00,5,0,,14,5,Thursday,1,MEMBER,2,80000.00
939,FK250307000400993,89,129,1741334220,COMPLETED,50000.00,5,0,,14,6,Friday,2,SILVER,15,700000.00
1967,FK250307007600788,161,201,1741367880,CANCELLED,30000.00,0,0,,0,7,Saturday,1,MEMBER,7,250000.00
3836,FK250308019801793,283,323,1741413960,COMPLETED,50000.00,5,0,,13,7,Saturday,2,SILVER,11,530000.00
3578,FK250308018202335,267,307,1741414320,COMPLETED,80000.00,8,0,,13,7,Saturday,4,PLATINUM,45,3150000.00
2789,FK250308013302487,218,258,1741420560,COMPLETED,80000.00,8,0,,14,7,Saturday,4,PLATINUM,45,3200000.00
1900,FK250308006801828,153,193,1741421700,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,19,1110000.00
3262,FK250308016101556,246,286,1741425000,CANCELLED,80000.00,0,0,,16,7,Saturday,2,SILVER,14,890000.00
1665,FK250308005600824,141,181,1741429860,COMPLETED,50000.00,5,0,,17,7,Saturday,2,SILVER,22,1380000.00
2223,FK250308009700334,182,222,1741434480,COMPLETED,80000.00,8,0,,18,7,Saturday,1,MEMBER,8,380000.00
3504,FK250308017700423,262,302,1741442220,CANCELLED,50000.00,0,0,,20,7,Saturday,1,MEMBER,5,240000.00
914,FK250308000101148,86,126,1741446300,COMPLETED,80000.00,8,0,,22,7,Saturday,2,SILVER,9,500000.00
